ip.dsfield.dscp;ip.proto;ip.ttl;tcp.analysis.bytes_in_flight;tcp.analysis.push_bytes_sent;tcp.len;tcp.options.timestamp.tsecr;tcp.options.timestamp.tsval;tcp.port;tcp.stream;tcp.time_delta;tcp.time_relative;udp.port;udp.stream;udp.time_delta;udp.time_relative;pfcp.cause;pfcp.duration_measurement;pfcp.f_teid.teid;pfcp.flow_desc_len;pfcp.ie_len;pfcp.node_id_type;pfcp.pdn_type;pfcp.pdr_id;pfcp.precedence;pfcp.response_time;pfcp.response_to;pfcp.seid;pfcp.seqno;pfcp.source_interface;pfcp.user_id.imei;pfcp.volume_measurement.dlnop;tcp_opt_mss;tcp_opt_ts;tcp_opt_sack;tcp_opt_wscale;ip.flags.df;tcp.completeness.fin;tcp.flags.ack;tcp.flags.fin;tcp.flags.push;tcp.flags.reset;pfcp.apply_action.drop;pfcp.apply_action.forw;pfcp.f_teid_flags.ch_id;pfcp.ue_ip_address_flag.sd;ip.addr;ip.dst;tcp.srcport;tcp.dstport;udp.srcport;udp.dstport;pfcp.f_teid.ipv4_addr;pfcp.outer_hdr_creation.teid;pfcp.ue_ip_addr_ipv4;tcp.checksum;udp.checksum;ip.dsfield_0x00;ip.dsfield_0xc0;ip.flags_0x00;pfcp.flags_0x21;pfcp.flags_nan;pfcp.flow_desc_permit out ip from any to assigned;pfcp.flow_desc_nan;pfcp.network_instance_access;pfcp.network_instance_nan;tcp.completeness.str_[ Null ];tcp.completeness.str_·FDAS·;tcp.completeness.str_·FDA··;tcp.completeness.str_··DAS·;tcp.completeness.str_··DA··;tcp.completeness.str_··D···;tcp.completeness.str_···AS·;tcp.completeness.str_····S·;tcp.completeness.str_nan;tcp.completeness.syn-ack_False;tcp.completeness.syn-ack_True;tcp.completeness.syn-ack_nan;tcp.flags_0x0002;tcp.flags_0x0004;tcp.flags_0x0011;tcp.flags_0x0012;tcp.flags_nan;tcp.flags.str_·······A··S·;tcp.flags.str_·······A···F;tcp.flags.str_·······A····;tcp.flags.str_·········R··;tcp.flags.str_··········S·;tcp.flags.str_nan;ip.opt.time_stamp;pfcp.time_of_first_packet;pfcp.end_time;pfcp.recovery_time_stamp
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000214908;849.978085998;1.0;1754316203.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000214908;218.0;2582.0;919.0;1.0;4370816125816151.0;239.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;30.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1754316200;1754316203;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.034342433;850.012428431;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1263.0;920.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000484239;850.01291267;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000484239;220.0;62.0;920.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000796625;850.013709295;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;107.0;921.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000191296;850.013900591;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000191296;222.0;3612.0;921.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.04324803;850.057148621;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;922.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;10.0;7.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.002303447;850.059452068;1.0;1754299630.0;37634.0;42.0;5.0;0.0;1.0;2.0;255.0;0.002303447;224.0;3403.0;922.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;6;8;1;1;1;1;5.0;;;;27.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.011079183;850.070531251;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3288.0;923.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000171158;850.070702409;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000171158;226.0;3403.0;923.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.029424283;850.100126692;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;924.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;10.0;7.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000694815;850.100821507;1.0;1754299630.0;6906.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000694815;228.0;1314.0;924.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;6;8;1;1;1;1;5.0;;;;27.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.027038047;850.127859554;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2135.0;925.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000429469;850.128289023;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000429469;230.0;1314.0;925.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.048653064;850.176942087;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;926.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;10.0;7.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000266607;850.177208694;1.0;1754299630.0;10173.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000266607;232.0;1154.0;926.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;6;8;1;1;1;1;5.0;;;;27.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.011572006;850.1887807;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3727.0;927.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000164961;850.188945661;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000164961;234.0;1154.0;927.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.216797048;850.405742709;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;113.0;928.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;8;6;1;1;1;1;;;;;21.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000367634;850.406110343;1.0;1754316204.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000367634;236.0;2476.0;928.0;1.0;4370816125816151.0;0.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;30.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;1754316203;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.026194093;850.432304436;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;929.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;10.0;7.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.001525676;850.433830112;1.0;1754299630.0;20078.0;42.0;5.0;0.0;1.0;2.0;255.0;0.001525676;238.0;2439.0;929.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;6;8;1;1;1;1;5.0;;;;27.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.005025219;850.438855331;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;930.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;10.0;7.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000494636;850.439349967;1.0;1754299630.0;48951.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000494636;240.0;2031.0;930.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;6;8;1;1;1;1;5.0;;;;27.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.003269302;850.442619269;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3550.0;931.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000219327;850.442838596;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000219327;242.0;2439.0;931.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.00404246;850.446881056;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;217.0;932.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;8;6;1;1;1;1;;10.0;;;26.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000221734;850.44710279;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000221734;244.0;2031.0;932.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;8;1;1;1;1;;;;;28.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;45243.0;6.0;0.0;0.0;1.0;1754299630.0;65537.0;42.0;5.0;0.0;1.0;0.0;255.0;0.0003626099999999;570.5;0.0;1.0;0.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;9;6;1;1;2;1;6.0;;;;31.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;6.0;0.000526531;0.000526531;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2213.0;0.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;9;1;1;1;2;;;;;31.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;1754316144
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;6.0;6.5042e-05;0.000591573;1.0;1754299630.0;1111.0;42.0;4.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2213.0;7.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;6;9;1;1;1;2;;;;;31.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;1754316144
48.0;1.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;6.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2213.0;0.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;9;6;1;1;1;2;;;;;31.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;1754316144
48.0;1.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;6.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;4.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2213.0;7.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;9;6;1;1;1;2;;;;;31.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;1754316144
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.523526328;850.970629118;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;933.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;8;6;1;1;1;1;;8.0;5.0;;25.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;933.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;0.0;0.0;1.0;1.0;6;8;1;1;1;1;;8.0;5.0;;25.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.457735494;851.428364612;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;750.0;934.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;8;6;1;1;1;1;;;;;21.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;750.0;934.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;6;8;1;1;1;1;;;;;21.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
