ip.addr;ip.dsfield;ip.dsfield.dscp;ip.dst;ip.dst_host;ip.flags;ip.flags.df;ip.host;ip.opt.time_stamp;ip.proto;ip.src;ip.src_host;ip.ttl;tcp.ack;tcp.ack_raw;tcp.analysis.bytes_in_flight;tcp.analysis.push_bytes_sent;tcp.checksum;tcp.completeness;tcp.completeness.ack;tcp.completeness.data;tcp.completeness.fin;tcp.completeness.str;tcp.completeness.syn-ack;tcp.dstport;tcp.flags;tcp.flags.ack;tcp.flags.fin;tcp.flags.push;tcp.flags.reset;tcp.flags.str;tcp.flags.syn;tcp.hdr_len;tcp.len;tcp.nxtseq;tcp.option_kind;tcp.option_len;tcp.options.timestamp.tsecr;tcp.options.timestamp.tsval;tcp.port;tcp.seq;tcp.seq_raw;tcp.srcport;tcp.stream;tcp.time_delta;tcp.time_relative;tcp.window_size;tcp.window_size_value;udp.checksum;udp.dstport;udp.length;udp.port;udp.srcport;udp.stream;udp.time_delta;udp.time_relative;pfcp.apply_action.buff;pfcp.apply_action.drop;pfcp.apply_action.forw;pfcp.apply_action.nocp;pfcp.cause;pfcp.dst_interface;pfcp.duration_measurement;pfcp.end_time;pfcp.f_seid.ipv4;pfcp.f_teid.ipv4_addr;pfcp.f_teid.teid;pfcp.f_teid_flags.ch;pfcp.f_teid_flags.ch_id;pfcp.f_teid_flags.v6;pfcp.flags;pfcp.flow_desc;pfcp.flow_desc_len;pfcp.ie_len;pfcp.ie_type;pfcp.length;pfcp.msg_type;pfcp.network_instance;pfcp.node_id_ipv4;pfcp.node_id_type;pfcp.outer_hdr_creation.ipv4;pfcp.outer_hdr_creation.teid;pfcp.pdn_type;pfcp.pdr_id;pfcp.precedence;pfcp.recovery_time_stamp;pfcp.response_time;pfcp.response_to;pfcp.s;pfcp.seid;pfcp.seqno;pfcp.source_interface;pfcp.time_of_first_packet;pfcp.time_of_last_packet;pfcp.ue_ip_addr_ipv4;pfcp.ue_ip_address_flag.sd;pfcp.user_id.imei;pfcp.volume_measurement.dlnop;pfcp.volume_measurement.dlvol;pfcp.volume_measurement.tonop;pfcp.volume_measurement.tovol;tcp_opt_mss;tcp_opt_ts;tcp_opt_sack;tcp_opt_wscale
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.0;0.0;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;1883.0;11591.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.001606237;0.001606237;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:34.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.001606237;1.0;True;1143.0;11591.0;;Aug  1, 2025 12:52:42.000000000 UTC;Aug  1, 2025 12:53:30.000000000 UTC;;;;5203.0;7037300.0;5203.0;7037300.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.131262234;0.132868471;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;256.0;11592.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.000220506;0.133088977;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:34.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.000220506;3.0;True;3194.0;11592.0;;;;;;;0.0;0.0;0.0;0.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.040141576;0.173230553;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;584.0;11593.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;8.4172e-05;0.173314725;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:34.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;8.4172e-05;5.0;True;2763.0;11593.0;;Aug  1, 2025 12:53:27.000000000 UTC;Aug  1, 2025 12:53:33.000000000 UTC;;;;133.0;154499.0;133.0;154499.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;3.2345e-05;0.17334707;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;3343.0;11594.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;8.5088e-05;0.173432158;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:34.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;8.5088e-05;7.0;True;3263.0;11594.0;;Aug  1, 2025 12:53:12.000000000 UTC;Aug  1, 2025 12:53:31.000000000 UTC;;;;5454.0;7464468.0;5454.0;7464468.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.187365009;0.360797167;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;3914.0;11595.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.000249013;0.36104618;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:34.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.000249013;9.0;True;3010.0;11595.0;;Aug  1, 2025 12:53:28.000000000 UTC;Aug  1, 2025 12:53:33.000000000 UTC;;;;76.0;87131.0;76.0;87131.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.040282541;0.401328721;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb3;1.0;1.0;255.0;;;;True;0.0;11596.0;1.0;;;10.45.14.180;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000428173;0.401756894;;;;;1.0;;;;192.168.14.146;192.168.14.146;42306.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000428173;11.0;True;1054.0;11596.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.01201319;0.413770084;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb4;1.0;1.0;255.0;;;;True;0.0;11597.0;1.0;;;10.45.14.181;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.001077433;0.414847517;;;;;1.0;;;;192.168.14.146;192.168.14.146;60097.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.001077433;13.0;True;3763.0;11597.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.009470978;0.424318495;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb3;;;;;;;True;462.0;11598.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000154456;0.424472951;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000154456;15.0;True;1054.0;11598.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.040443846;0.464916797;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb4;;;;;;;True;2680.0;11599.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000142825;0.465059622;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000142825;17.0;True;3763.0;11599.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.063485074;0.528544696;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb6;1.0;1.0;255.0;;;;True;0.0;11600.0;1.0;;;10.45.14.183;True;4370816125816151.0;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.00029071;0.528835406;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb5;1.0;1.0;255.0;;;;True;0.0;11601.0;1.0;;;10.45.14.182;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000157421;0.528992827;;;;;1.0;;;;192.168.14.146;192.168.14.146;53579.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000448131;19.0;True;1540.0;11600.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.001028182;0.530021009;;;;;1.0;;;;192.168.14.146;192.168.14.146;46820.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.001185603;20.0;True;1307.0;11601.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.01322171;0.543242719;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb5;;;;;;;True;1795.0;11602.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.00016539;0.543408109;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.00016539;23.0;True;1540.0;11602.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.035284727;0.578692836;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb7;1.0;1.0;255.0;;;;True;0.0;11603.0;1.0;;;10.45.14.184;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000394362;0.579087198;;;;;1.0;;;;192.168.14.146;192.168.14.146;18961.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000394362;25.0;True;3152.0;11603.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.01372443;0.592811628;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb6;;;;;;;True;4066.0;11604.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000161761;0.592973389;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000161761;27.0;True;1307.0;11604.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.205474395;0.798447784;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb7;;;;;;;True;3269.0;11605.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000245497;0.798693281;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000245497;29.0;True;3152.0;11605.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.005203946;0.803897227;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;2387.0;11606.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;1.399e-06;0.803898626;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;1944.0;11607.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.000236596;0.804135222;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:35.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.000237995;31.0;True;1490.0;11606.0;;;;;;;0.0;0.0;0.0;0.0;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.000613925;0.804749147;;;;;1.0;;1754052815.0;Aug  1, 2025 12:53:35.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.000850521;32.0;True;253.0;11607.0;;Aug  1, 2025 12:53:20.000000000 UTC;Aug  1, 2025 12:53:30.000000000 UTC;;;;787.0;1054367.0;787.0;1054367.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.628026555;1.432775702;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb8;1.0;1.0;255.0;;;;True;0.0;11608.0;1.0;;;10.45.14.185;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000398459;1.433174161;;;;;1.0;;;;192.168.14.146;192.168.14.146;21079.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000398459;35.0;True;322.0;11608.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.029609507;1.462783668;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb8;;;;;;;True;1914.0;11609.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000181041;1.462964709;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000181041;37.0;True;322.0;11609.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.024835394;1.487800103;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eb9;1.0;1.0;255.0;;;;True;0.0;11610.0;1.0;;;10.45.14.186;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000291121;1.488091224;;;;;1.0;;;;192.168.14.146;192.168.14.146;5789.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000291121;39.0;True;742.0;11610.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.016075172;1.504166396;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eb9;;;;;;;True;1165.0;11611.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000314775;1.504481171;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000314775;41.0;True;742.0;11611.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.210451223;1.714932394;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;1244.0;11612.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x133c;8805.0;141.0;8805.0;8805.0;0.0;0.000805792;1.715738186;;;;;1.0;;1754052816.0;Aug  1, 2025 12:53:36.000000000 UTC;;;;;;;0x21;;;1.0;19.0;129.0;55.0;;;;;;;;;;0.000805792;43.0;True;551.0;11612.0;;Aug  1, 2025 12:53:17.000000000 UTC;Aug  1, 2025 12:53:33.000000000 UTC;;;;173.0;139937.0;173.0;139937.0;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x1528;8805.0;633.0;8805.0;8805.0;0.0;0.429045146;2.144783332;True;False;False;True;;1.0;;;192.168.130.186;;;True;True;True;0x21;permit out 58 from ff02::2/128 to assigned;42.0;5.0;60.0;621.0;50.0;internet;192.168.130.186;0.0;192.168.130.186;0x00000eba;1.0;1.0;255.0;;;;True;0.0;11613.0;1.0;;;10.45.14.187;True;4370816125816151.0;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x132b;8805.0;124.0;8805.0;8805.0;0.0;0.000333987;2.145117319;;;;;1.0;;;;192.168.14.146;192.168.14.146;64346.0;False;False;False;0x21;;;5.0;60.0;112.0;51.0;;192.168.14.146;0.0;;;;2.0;;;0.000333987;45.0;True;3199.0;11613.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.012495406;2.157612725;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000eba;;;;;;;True;3357.0;11614.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000210318;2.157823043;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000210318;47.0;True;3199.0;11614.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.786307457;2.9441305;;;;;;;;;;;;;;;0x21;;;;;12.0;54.0;;;;;;;;;;;;True;3344.0;11615.0;;;;;;;;;;;0;0;0;0
